close_btc,close_qqq,difficulty,close_VIX,volume_qqq,value_fear_greed,close_int,date,target,target_signal,btc_change
195313.0,19.5,31360548173145.0,31.36,250970000.0,23.0,3.08,2022-10-07,190591.0,rojo,-0.02131614946358862
190591.0,18.14,33738662001569.633,33.63,264870000.0,24.0,3.08,2022-10-11,191548.0,verde,-0.024176578107960034
191548.0,18.1,33738662001569.633,33.57,200740000.0,20.0,3.08,2022-10-12,193798.0,verde,0.005021223457561064
193798.0,19.31,33738662001569.633,31.94,414750000.0,20.0,3.08,2022-10-13,191818.0,rojo,0.011746402990373106
191818.0,17.57,35610794164372.0,32.02,335070000.0,24.0,3.08,2022-10-14,195482.0,verde,-0.010216823703031008
195482.0,19.3,35610794164372.0,31.37,230020000.0,20.0,3.08,2022-10-17,193282.0,rojo,0.019101439906578088
193282.0,19.78,35610794164372.0,30.5,346280000.0,22.0,3.08,2022-10-18,191239.0,rojo,-0.011254233126323676
191239.0,19.54,35610794164372.0,30.76,259850000.0,23.0,3.08,2022-10-19,190429.0,amarillo,-0.010570047909272517
190429.0,19.21,35610794164372.0,29.98,264850000.0,23.0,3.08,2022-10-20,191626.0,verde,-0.00423553773027463
191626.0,20.57,35610794164372.0,29.69,313730000.0,23.0,3.08,2022-10-21,193315.0,verde,0.006285807308760827
193315.0,21.27,35610794164372.0,29.85,274620000.0,22.0,3.08,2022-10-24,200827.0,verde,0.008814044023253587
200827.0,22.55,35610794164372.0,28.46,238400000.0,20.0,3.08,2022-10-25,207695.0,verde,0.038858857305434036
207695.0,21.06,36835682546788.0,27.28,282520000.0,33.0,3.08,2022-10-26,202929.0,rojo,0.03419858883516658
202929.0,19.9,36835682546788.0,27.39,256630000.0,32.0,3.08,2022-10-27,205944.0,verde,-0.022947109944871036
205944.0,21.7,36835682546788.0,25.75,255390000.0,30.0,3.08,2022-10-28,204963.0,amarillo,0.01485741318392142
204963.0,20.95,36835682546788.0,25.88,209560000.0,31.0,3.08,2022-10-31,204835.0,amarillo,-0.004763430835566962
204835.0,20.3,36835682546788.0,25.81,215230000.0,30.0,3.08,2022-11-01,201544.0,rojo,-0.000624502959070683
201544.0,18.2,36835682546788.0,25.86,331480000.0,30.0,3.08,2022-11-02,202064.0,amarillo,-0.01606659018234191
202064.0,17.15,36835682546788.0,25.3,212230000.0,30.0,3.83,2022-11-03,211459.0,verde,0.002580081768745357
211459.0,17.95,36835682546788.0,24.55,382370000.0,30.0,3.83,2022-11-04,205890.0,rojo,0.046495169847177165
205890.0,18.52,36766791551487.06,24.35,200940000.0,33.0,3.83,2022-11-07,185274.0,rojo,-0.026336074605479043
185274.0,18.92,36766791551487.06,25.54,296060000.0,31.0,3.83,2022-11-08,158869.0,rojo,-0.10013113798630335
158869.0,17.6,36766791551487.06,26.09,215570000.0,29.0,3.83,2022-11-09,175891.0,verde,-0.14251864805639214
175891.0,21.45,36766791551487.06,23.53,328440000.0,22.0,3.83,2022-11-10,170499.0,rojo,0.10714488037313763
170499.0,22.67,36762198818467.0,22.52,307130000.0,25.0,3.83,2022-11-11,166137.0,rojo,-0.030655349051401104
166137.0,22.07,36762198818467.0,23.73,214230000.0,24.0,3.83,2022-11-14,168951.0,verde,-0.025583727763799247
168951.0,22.96,36762198818467.0,24.54,318270000.0,22.0,3.83,2022-11-15,165405.0,rojo,0.016937828418714718
165405.0,22.03,36762198818467.0,24.11,191680000.0,23.0,3.83,2022-11-16,166912.0,verde,-0.020988333895626488
166912.0,21.86,36762198818467.0,23.93,213460000.0,20.0,3.83,2022-11-17,166383.0,amarillo,0.009110970043227251
166383.0,21.84,36762198818467.0,23.12,194790000.0,23.0,3.83,2022-11-18,157762.0,rojo,-0.0031693347392638405
157762.0,21.18,36762198818467.0,22.36,144110000.0,21.0,3.83,2022-11-21,162129.0,verde,-0.051814187747546314
162129.0,22.07,36762198818467.0,21.29,146240000.0,22.0,3.83,2022-11-22,166239.0,verde,0.02768093710779529
166239.0,22.73,36950494067222.0,20.35,178780000.0,22.0,3.83,2022-11-23,165123.0,rojo,0.02535018411265111
165123.0,22.26,36950494067222.0,20.5,67380000.0,20.0,3.83,2022-11-25,162117.0,rojo,-0.006713226138270856
162117.0,21.28,36950494067222.0,22.21,132140000.0,28.0,3.83,2022-11-28,164404.0,verde,-0.018204611108083024
164404.0,20.77,36950494067222.0,21.89,137900000.0,26.0,3.83,2022-11-29,171639.0,verde,0.014107095492761346
171639.0,23.56,36950494067222.0,20.58,272730000.0,29.0,3.83,2022-11-30,169720.0,rojo,0.04400744507432908
169720.0,23.69,36950494067222.0,19.84,205500000.0,27.0,3.83,2022-12-01,170936.0,verde,-0.011180442673285218
170936.0,23.41,36950494067222.0,19.06,181660000.0,27.0,3.83,2022-12-02,169665.0,rojo,0.007164741927881302
169665.0,22.23,36950494067222.0,20.75,150990000.0,26.0,3.83,2022-12-05,170893.0,verde,-0.007435531426966846
170893.0,20.82,36950494067222.0,22.17,169900000.0,25.0,3.83,2022-12-06,168352.0,rojo,0.007237792119765496
168352.0,20.57,36950494067222.0,22.68,173670000.0,29.0,3.83,2022-12-07,172257.0,verde,-0.014868953087604497
172257.0,21.3,36950494067222.0,22.29,188920000.0,25.0,3.83,2022-12-08,171257.0,rojo,0.023195447633529653
171257.0,20.89,34244331613176.0,22.83,177000000.0,26.0,3.83,2022-12-09,172104.0,amarillo,-0.005805279321014489
172104.0,21.65,34244331613176.0,25.0,112830000.0,27.0,3.83,2022-12-12,177786.0,verde,0.0049457832380574995
177786.0,22.33,34244331613176.0,22.55,347690000.0,27.0,3.83,2022-12-13,177964.0,amarillo,0.033014921210430925
177964.0,21.8,34244331613176.0,21.14,289460000.0,30.0,3.83,2022-12-14,173561.0,rojo,0.0010012036943292113
173561.0,19.64,34244331613176.0,22.83,214030000.0,31.0,4.33,2022-12-15,166296.0,rojo,-0.02474095884560923
166296.0,19.06,34244331613176.0,22.62,175640000.0,29.0,4.33,2022-12-16,164413.0,rojo,-0.04185848203225384
164413.0,18.27,34244331613176.0,22.42,155270000.0,29.0,4.33,2022-12-19,169028.0,verde,-0.011323182758454786
169028.0,18.19,34244331613176.0,21.48,172880000.0,29.0,4.33,2022-12-20,168318.0,amarillo,0.02806955654358223
168318.0,18.98,35364065900457.0,20.07,163190000.0,26.0,4.33,2022-12-21,168206.0,amarillo,-0.004200487493196348
168206.0,17.54,35364065900457.0,21.97,230450000.0,28.0,4.33,2022-12-22,167791.0,amarillo,-0.0006654071459974986
167791.0,17.59,35364065900457.0,20.87,165070000.0,27.0,4.33,2022-12-23,167061.0,amarillo,-0.002467212822372611
167061.0,16.84,35364065900457.0,21.65,131600000.0,27.0,4.33,2022-12-27,165462.0,rojo,-0.004350650511648402
165462.0,16.16,35364065900457.0,22.14,182430000.0,28.0,4.33,2022-12-28,166364.0,verde,-0.009571354176019509
166364.0,17.3,35364065900457.0,21.44,153050000.0,28.0,4.33,2022-12-29,166072.0,amarillo,0.005451402738997579
166072.0,17.3,35364065900457.0,21.67,150970000.0,28.0,4.33,2022-12-30,166742.0,amarillo,-0.0017551874203554085
166742.0,16.91,35364065900457.0,22.9,179930000.0,26.0,4.33,2023-01-03,168521.0,verde,0.0040343947203622665
168521.0,17.17,35364065900457.0,22.01,217640000.0,29.0,4.33,2023-01-04,168298.0,amarillo,0.010669177531755558
168298.0,16.36,35364065900457.0,22.46,181250000.0,29.0,4.33,2023-01-05,169509.0,verde,-0.001323277217676111
169509.0,17.64,34093570325204.0,21.13,233450000.0,26.0,4.33,2023-01-06,171801.0,verde,0.007195569763158272
171801.0,18.01,34093570325204.0,21.97,186020000.0,25.0,4.33,2023-01-09,174391.0,verde,0.013521405943047293
174391.0,18.49,34093570325204.0,20.58,164360000.0,26.0,4.33,2023-01-10,179423.0,verde,0.015075581632237212
179423.0,19.41,34093570325204.0,21.09,151280000.0,26.0,4.33,2023-01-11,188513.0,verde,0.02885470007053126
188513.0,19.71,34093570325204.0,18.83,280930000.0,30.0,4.33,2023-01-12,199270.0,verde,0.05066240114143672
199270.0,20.1,34093570325204.0,18.35,159780000.0,31.0,4.33,2023-01-13,211371.0,verde,0.05706237766095712
211371.0,20.21,34093570325204.0,19.36,139760000.0,51.0,4.33,2023-01-17,206706.0,rojo,0.060726652280824966
206706.0,19.46,37590453655497.0,20.34,186650000.0,52.0,4.33,2023-01-18,210812.0,verde,-0.022070198844685418
210812.0,18.85,37590453655497.0,20.52,166370000.0,45.0,4.33,2023-01-19,226772.0,verde,0.019863961375093053
226772.0,20.39,37590453655497.0,19.85,161330000.0,51.0,4.33,2023-01-20,229155.0,verde,0.07570726524106797
229155.0,21.73,37590453655497.0,19.81,194040000.0,50.0,4.33,2023-01-23,226325.0,rojo,0.010508352001128873
226325.0,21.6,37590453655497.0,19.2,145010000.0,52.0,4.33,2023-01-24,230551.0,verde,-0.01234971962208986
230551.0,21.44,37590453655497.0,19.08,218080000.0,51.0,4.33,2023-01-25,230160.0,amarillo,0.01867226333812
230160.0,22.68,37590453655497.0,18.73,203420000.0,54.0,4.33,2023-01-26,230746.0,amarillo,-0.0016959371245407473
230746.0,23.33,37590453655497.0,18.51,188410000.0,55.0,4.33,2023-01-27,228322.0,rojo,0.0025460549183176084
228322.0,21.93,39350942467773.0,19.94,173910000.0,61.0,4.33,2023-01-30,231251.0,verde,-0.010505057509122562
231251.0,22.91,39350942467773.0,19.4,158260000.0,51.0,4.33,2023-01-31,237256.0,verde,0.012828373963087225
237256.0,24.39,39350942467773.0,17.87,271640000.0,56.0,4.33,2023-02-01,234276.0,rojo,0.025967455275869078
234276.0,26.91,39350942467773.0,18.73,267890000.0,60.0,4.58,2023-02-02,234312.0,amarillo,-0.012560272448325804
234312.0,25.52,39350942467773.0,18.33,267400000.0,60.0,4.58,2023-02-03,227618.0,rojo,0.0001536649080571273
227618.0,24.87,39350942467773.0,19.43,161820000.0,56.0,4.58,2023-02-06,232517.0,verde,-0.02856874594557679
232517.0,26.41,39350942467773.0,18.66,259890000.0,54.0,4.58,2023-02-07,229646.0,rojo,0.02152290240666388
229646.0,24.99,39350942467773.0,19.63,181260000.0,58.0,4.58,2023-02-08,217925.0,rojo,-0.012347484269967346
217925.0,24.32,39350942467773.0,20.71,197600000.0,55.0,4.57,2023-02-09,216350.0,rojo,-0.05103942589899235
216350.0,23.82,39350942467773.0,20.53,183930000.0,48.0,4.58,2023-02-10,217726.0,verde,-0.007227257083859073
217726.0,24.95,39350942467773.0,20.34,139870000.0,48.0,4.58,2023-02-13,221985.0,verde,0.0063600647099606444
221985.0,25.49,39350942467773.0,18.91,255740000.0,50.0,4.58,2023-02-14,243279.0,verde,0.019561283448003453
243279.0,26.06,39156400059293.0,18.23,138650000.0,53.0,4.58,2023-02-15,235396.0,rojo,0.0959254003648895
235396.0,24.57,39156400059293.0,20.17,194500000.0,62.0,4.58,2023-02-16,245735.0,verde,-0.03240312562942138
245735.0,24.04,39156400059293.0,20.02,194900000.0,61.0,4.58,2023-02-17,244507.0,amarillo,0.04392173189009152
244507.0,22.35,39156400059293.0,22.87,150470000.0,60.0,4.58,2023-02-21,241866.0,rojo,-0.0049972531385436
241866.0,22.37,39156400059293.0,22.29,167340000.0,59.0,4.58,2023-02-22,239363.0,rojo,-0.010801326751381346
239363.0,22.93,39156400059293.0,21.14,179770000.0,56.0,4.58,2023-02-23,231915.0,rojo,-0.010348705481547649
231915.0,21.77,39156400059293.0,21.67,172780000.0,53.0,4.58,2023-02-24,234941.0,verde,-0.031115920171455036
234941.0,22.24,43053844193928.0,20.95,138750000.0,50.0,4.57,2023-02-27,231305.0,rojo,0.013047883922989056
231305.0,22.13,43053844193928.0,20.7,127320000.0,53.0,4.57,2023-02-28,236422.0,verde,-0.015476225946088551
236422.0,21.59,43053844193928.0,20.58,154390000.0,50.0,4.58,2023-03-01,234654.0,rojo,0.022122306046129525
234654.0,22.11,43053844193928.0,19.59,159490000.0,51.0,4.57,2023-03-02,223544.0,rojo,-0.0074781534713351805
223544.0,23.46,43053844193928.0,18.49,151680000.0,50.0,4.57,2023-03-03,224100.0,amarillo,-0.0473463056244513
224100.0,23.56,43053844193928.0,18.61,151850000.0,48.0,4.57,2023-03-06,221978.0,rojo,0.0024872060981282473
221978.0,22.68,43053844193928.0,19.59,176330000.0,49.0,4.57,2023-03-07,217108.0,rojo,-0.00946898705934851
217108.0,22.99,43053844193928.0,19.11,145490000.0,50.0,4.57,2023-03-08,203618.0,rojo,-0.02193911108308033
203618.0,21.78,43053844193928.0,22.61,196830000.0,44.0,4.57,2023-03-09,201567.0,rojo,-0.062134974298505785
201567.0,20.88,43053844193928.0,24.8,314860000.0,34.0,4.57,2023-03-10,241144.0,verde,-0.010072783349212688
241144.0,21.33,43551722213590.0,26.52,329540000.0,49.0,4.58,2023-03-13,246997.0,verde,0.19634662419939763
246997.0,22.78,43551722213590.0,23.73,217160000.0,56.0,4.58,2023-03-14,242827.0,rojo,0.024271804399031316
242827.0,23.11,43551722213590.0,26.14,274560000.0,50.0,4.58,2023-03-15,250041.0,verde,-0.016882796147321577
250041.0,24.94,43551722213590.0,22.99,229020000.0,52.0,4.58,2023-03-16,273918.0,verde,0.029708393218217166
273918.0,24.57,43551722213590.0,25.51,201770000.0,51.0,4.58,2023-03-17,277205.0,verde,0.09549233925636202
277205.0,24.83,43551722213590.0,24.15,164180000.0,66.0,4.58,2023-03-20,281140.0,verde,0.011999941588358487
281140.0,25.88,43551722213590.0,21.38,135150000.0,68.0,4.58,2023-03-21,272617.0,rojo,0.014195270648076352
272617.0,24.68,43551722213590.0,22.26,237920000.0,62.0,4.58,2023-03-22,283107.0,verde,-0.030315856868464164
283107.0,25.56,43767569956061.28,22.61,196500000.0,57.0,4.83,2023-03-23,274622.0,rojo,0.03847889163184992
274622.0,25.82,43767569956061.28,21.74,169790000.0,61.0,4.83,2023-03-24,271298.0,rojo,-0.029971000363820055
271298.0,25.29,46843400286277.0,20.6,136800000.0,64.0,4.83,2023-03-27,272622.0,amarillo,-0.012103910101885496
272622.0,24.87,46843400286277.0,19.97,118020000.0,59.0,4.83,2023-03-28,283504.0,verde,0.0048802423902867265
283504.0,26.23,46843400286277.0,19.12,119370000.0,57.0,4.83,2023-03-29,280295.0,rojo,0.03991607427133537
280295.0,26.94,46843400286277.0,19.02,130150000.0,60.0,4.83,2023-03-30,284737.0,verde,-0.011319064281279934
284737.0,28.26,46843400286277.0,18.7,127020000.0,63.0,4.83,2023-03-31,278021.0,rojo,0.015847589147148566
278021.0,28.06,46843400286277.0,18.55,125120000.0,63.0,4.83,2023-04-03,281644.0,verde,-0.02358667823289562
281644.0,27.78,46843400286277.0,19.0,116090000.0,62.0,4.83,2023-04-04,281735.0,amarillo,0.013031389715165487
281735.0,26.89,46843400286277.0,19.08,129140000.0,62.0,4.83,2023-04-05,280367.0,amarillo,0.0003231029242589667
280367.0,27.43,46843400286277.0,18.4,120960000.0,63.0,4.83,2023-04-06,296410.0,verde,-0.0048556267414414656
296410.0,27.37,47887764338536.0,18.97,118530000.0,62.0,4.83,2023-04-10,302096.0,verde,0.05722142762878657
302096.0,26.84,47887764338536.0,19.1,104260000.0,68.0,4.83,2023-04-11,298864.0,rojo,0.019182888566512624
298864.0,26.13,47887764338536.0,19.09,174020000.0,65.0,4.83,2023-04-12,303874.0,verde,-0.010698585879985179
303874.0,27.63,47887764338536.0,17.8,123760000.0,61.0,4.83,2023-04-13,304725.0,amarillo,0.01676347770223252
304725.0,27.47,47887764338536.0,17.07,142670000.0,68.0,4.83,2023-04-14,294349.0,rojo,0.002800502839992891
294349.0,27.5,47887764338536.0,16.95,114310000.0,69.0,4.83,2023-04-17,303822.0,verde,-0.034050373287390245
303822.0,27.52,47887764338536.0,16.83,106410000.0,58.0,4.83,2023-04-18,288137.0,rojo,0.03218288494270416
288137.0,27.46,47887764338536.0,16.46,95930000.0,63.0,4.83,2023-04-19,282405.0,rojo,-0.05162562289761763
282405.0,26.82,48296984989381.2,17.17,136850000.0,52.0,4.83,2023-04-20,272648.0,rojo,-0.01989331463852262
272648.0,26.87,48296984989381.2,16.77,114440000.0,50.0,4.83,2023-04-21,275093.0,verde,-0.034549671570970775
275093.0,26.71,48712405953118.0,16.89,107650000.0,53.0,4.83,2023-04-24,282988.0,verde,0.008967606584313836
282988.0,25.2,48712405953118.0,18.76,138290000.0,53.0,4.83,2023-04-25,284246.0,amarillo,0.028699385298789792
284246.0,25.62,48712405953118.0,18.84,124860000.0,56.0,4.83,2023-04-26,294759.0,verde,0.004445418180276217
294759.0,27.69,48712405953118.0,17.03,127820000.0,59.0,4.83,2023-04-27,293218.0,rojo,0.036985568838259875
293218.0,28.25,48712405953118.0,15.78,130540000.0,64.0,4.83,2023-04-28,280776.0,rojo,-0.005227999823584684
280776.0,28.17,48712405953118.0,16.08,89000000.0,63.0,4.83,2023-05-01,286691.0,verde,-0.04243259281490219
286691.0,27.42,48712405953118.0,17.78,124660000.0,55.0,4.83,2023-05-02,290236.0,verde,0.021066615380231912
290236.0,26.88,48712405953118.0,18.34,170130000.0,64.0,4.83,2023-05-03,288421.0,rojo,0.012365229463080496
288421.0,26.58,48712405953118.0,20.09,121310000.0,64.0,5.08,2023-05-04,295132.0,verde,-0.006253531608759744
295132.0,28.21,48712405953118.0,17.19,97800000.0,61.0,5.08,2023-05-05,276705.0,rojo,0.02326806993942876
276705.0,28.44,48005534313579.0,16.98,75740000.0,60.0,5.08,2023-05-08,276349.0,amarillo,-0.0624364691053495
276349.0,27.89,48005534313579.0,17.71,64840000.0,51.0,5.08,2023-05-09,276033.0,amarillo,-0.0012865687284291383
276033.0,28.79,48005534313579.0,16.94,151550000.0,52.0,5.08,2023-05-10,269835.0,rojo,-0.0011434816120196034
269835.0,29.03,48005534313579.0,16.93,97340000.0,52.0,5.08,2023-05-11,267992.0,rojo,-0.02245383704122328
267992.0,28.73,48005534313579.0,17.03,105380000.0,49.0,5.08,2023-05-12,271839.0,verde,-0.0068300998758500375
271839.0,29.17,48005534313579.0,17.12,86470000.0,50.0,5.08,2023-05-15,270353.0,rojo,0.014354906116600397
270353.0,29.28,48005534313579.0,17.99,79660000.0,54.0,5.08,2023-05-16,274031.0,verde,-0.005466470962591785
274031.0,30.33,48005534313579.0,16.87,101100000.0,50.0,5.08,2023-05-17,268280.0,rojo,0.01360443568223757
268280.0,31.96,49188301954866.32,16.05,135930000.0,51.0,5.08,2023-05-18,268829.0,amarillo,-0.020986676689863537
268829.0,31.74,49188301954866.32,16.81,99030000.0,48.0,5.08,2023-05-19,268473.0,amarillo,0.0020463694647383512
268473.0,32.07,49549703178593.0,17.21,83310000.0,49.0,5.08,2023-05-22,272207.0,verde,-0.0013242618913882342
272207.0,30.83,49549703178593.0,18.53,106320000.0,50.0,5.08,2023-05-23,263284.0,rojo,0.013908288729220342
263284.0,30.33,49549703178593.0,20.03,117970000.0,50.0,5.08,2023-05-24,264758.0,verde,-0.03278020036222429
264758.0,32.52,49549703178593.0,19.14,130870000.0,51.0,5.08,2023-05-25,267115.0,verde,0.005598517190562369
267115.0,34.98,49549703178593.0,17.95,126390000.0,49.0,5.08,2023-05-26,276982.0,verde,0.008902469424908688
276982.0,35.47,49549703178593.0,17.46,135310000.0,51.0,5.08,2023-05-30,272161.0,rojo,0.03693914606068538
272161.0,34.75,49549703178593.0,17.94,105140000.0,51.0,5.08,2023-05-31,268190.0,rojo,-0.017405463170891977
268190.0,36.01,49549703178593.0,15.65,108380000.0,52.0,5.08,2023-06-01,272447.0,verde,-0.01459062834131264
272447.0,36.82,49549703178593.0,14.6,108250000.0,50.0,5.08,2023-06-02,257474.0,rojo,0.015873075058727038
257474.0,36.9,51234338863443.0,14.73,103130000.0,53.0,5.08,2023-06-05,272302.0,verde,-0.05495747796819195
272302.0,36.86,51234338863443.0,13.96,79750000.0,44.0,5.08,2023-06-06,263425.0,rojo,0.057590280960407636
263425.0,34.98,51234338863443.0,13.94,114240000.0,53.0,5.08,2023-06-07,265011.0,verde,-0.03259983400782951
265011.0,36.18,51234338863443.0,13.65,94080000.0,50.0,5.08,2023-06-08,264793.0,amarillo,0.0060206890006644365
264793.0,36.62,51234338863443.0,13.83,103970000.0,50.0,5.08,2023-06-09,259068.0,rojo,-0.0008226073634679532
259068.0,38.49,51234338863443.0,15.01,77980000.0,47.0,5.08,2023-06-12,259294.0,amarillo,-0.021620662177625594
259294.0,39.35,51234338863443.0,14.61,133270000.0,45.0,5.08,2023-06-13,251295.0,rojo,0.0008723578365525952
251295.0,40.19,51234338863443.0,13.88,152660000.0,46.0,5.07,2023-06-14,255913.0,verde,-0.030849151927927365
255913.0,41.6,52350439455487.0,14.5,127940000.0,41.0,5.07,2023-06-15,263413.0,verde,0.018376808133866662
263413.0,40.8,52350439455487.0,13.54,112410000.0,47.0,5.08,2023-06-16,283077.0,verde,0.029306834744620147
283077.0,40.6,52350439455487.0,13.88,84120000.0,49.0,5.07,2023-06-20,299969.0,verde,0.07465083348202262
299969.0,38.85,52350439455487.0,13.2,99630000.0,59.0,5.07,2023-06-21,298905.0,amarillo,0.05967280987151913
298905.0,40.14,52350439455487.0,12.91,105100000.0,65.0,5.07,2023-06-22,306794.0,verde,-0.0035470331934299715
306794.0,38.95,52350439455487.0,13.44,112580000.0,65.0,5.07,2023-06-23,302670.0,rojo,0.026393001120757376
302670.0,37.41,52350439455487.0,14.25,108450000.0,55.0,5.07,2023-06-26,306891.0,verde,-0.013442244633206646
306891.0,39.26,52350439455487.0,13.74,97680000.0,59.0,5.07,2023-06-27,300786.0,rojo,0.013945881653285808
300786.0,39.5,52350439455487.0,13.43,108680000.0,62.0,5.07,2023-06-28,304457.0,verde,-0.019893056492370276
304457.0,39.23,52350439455487.0,13.54,99130000.0,54.0,5.07,2023-06-29,304729.0,amarillo,0.012204690377876526
304729.0,41.0,52350439455487.0,13.59,92150000.0,56.0,5.08,2023-06-30,311513.0,verde,0.0008933938125910146
311513.0,41.28,50646206431058.0,13.57,39930000.0,62.0,5.08,2023-07-03,305128.0,rojo,0.022262403643893425
305128.0,41.25,50646206431058.0,14.18,69500000.0,61.0,5.08,2023-07-05,299131.0,rojo,-0.02049673689380538
299131.0,40.28,50646206431058.0,15.44,85240000.0,56.0,5.08,2023-07-06,303464.0,verde,-0.019654046826249938
303464.0,39.87,50646206431058.0,14.83,84310000.0,55.0,5.08,2023-07-07,304153.0,amarillo,0.01448529239697649
304153.0,39.9,50646206431058.0,15.07,86010000.0,56.0,5.07,2023-07-10,306233.0,verde,0.0022704505311996748
306233.0,40.47,50646206431058.0,14.84,81240000.0,57.0,5.08,2023-07-11,303873.0,rojo,0.006838663435836612
303873.0,41.97,50646206431058.0,13.54,115170000.0,64.0,5.08,2023-07-12,314661.0,verde,-0.007706550241156296
314661.0,44.06,53911173001055.0,13.61,82390000.0,57.0,5.08,2023-07-13,303174.0,rojo,0.035501673396451716
303174.0,44.02,53911173001055.0,13.34,93030000.0,60.0,5.08,2023-07-14,301397.0,rojo,-0.036505954026714416
301397.0,45.24,53911173001055.0,13.48,72760000.0,54.0,5.08,2023-07-17,298668.0,rojo,-0.0058613205617895625
298668.0,46.32,53911173001055.0,13.3,98320000.0,56.0,5.08,2023-07-18,299097.0,amarillo,-0.009054502864991987
299097.0,46.32,53911173001055.0,13.76,100290000.0,50.0,5.08,2023-07-19,298010.0,amarillo,0.0014363775161718717
298010.0,43.07,53911173001055.0,13.99,116930000.0,56.0,5.08,2023-07-20,299031.0,amarillo,-0.0036342724935388704
299031.0,42.69,53911173001055.0,13.6,102550000.0,50.0,5.08,2023-07-21,291781.0,rojo,0.003426059528203851
291781.0,42.86,53911173001055.0,13.91,63210000.0,55.0,5.08,2023-07-24,292286.0,amarillo,-0.024244977945430457
292286.0,43.72,53911173001055.0,13.86,69100000.0,50.0,5.08,2023-07-25,293522.0,amarillo,0.0017307501173826623
293522.0,43.27,53911173001055.0,13.19,102880000.0,51.0,5.08,2023-07-26,292227.0,amarillo,0.0042287348692717774
292227.0,42.9,53911173001055.0,14.41,130550000.0,51.0,5.33,2023-07-27,293150.0,amarillo,-0.004411935050865012
293150.0,45.22,53911173001055.0,13.33,102240000.0,52.0,5.33,2023-07-28,292324.0,amarillo,0.0031585034921481903
292324.0,45.31,52328312063444.0,13.63,79500000.0,50.0,5.33,2023-07-31,297122.0,verde,-0.002817670134743322
297122.0,44.96,52328312063444.0,13.93,77250000.0,53.0,5.33,2023-08-01,291737.0,rojo,0.016413294837235304
291737.0,42.02,52328312063444.0,16.09,129020000.0,53.0,5.33,2023-08-02,291893.0,amarillo,-0.018123868309987134
291893.0,41.72,52328312063444.0,15.92,101350000.0,52.0,5.33,2023-08-03,291055.0,amarillo,0.0005347281969718676
291055.0,41.14,52328312063444.0,17.1,123730000.0,54.0,5.33,2023-08-04,292042.0,amarillo,-0.0028709150270818107
292042.0,42.16,52328312063444.0,15.77,74900000.0,49.0,5.33,2023-08-07,297774.0,verde,0.003391111645565381
297774.0,41.08,52328312063444.0,15.99,94390000.0,54.0,5.33,2023-08-08,295780.0,rojo,0.019627313879510444
295780.0,39.71,52328312063444.0,15.96,99720000.0,50.0,5.33,2023-08-09,294490.0,amarillo,-0.006696353610456285
294490.0,39.89,52391178981379.0,15.85,130280000.0,53.0,5.33,2023-08-10,294208.0,amarillo,-0.004361349651768154
294208.0,39.09,52391178981379.0,14.84,100790000.0,51.0,5.33,2023-08-11,294267.0,amarillo,-0.000957587693979467
294267.0,40.39,52391178981379.0,14.82,71280000.0,50.0,5.33,2023-08-14,291953.0,rojo,0.0002005383946050987
291953.0,39.15,52391178981379.0,16.46,81280000.0,53.0,5.33,2023-08-15,287263.0,rojo,-0.0078636068604363
287263.0,37.85,52391178981379.0,16.78,95110000.0,52.0,5.33,2023-08-16,266357.0,rojo,-0.016064229516394746
266357.0,36.57,52391178981379.0,17.89,105120000.0,50.0,5.33,2023-08-17,260532.0,rojo,-0.07277651490097925
260532.0,36.4,52391178981379.0,17.3,123500000.0,37.0,5.33,2023-08-18,261260.0,amarillo,-0.021869145545264423
261260.0,38.16,52391178981379.0,17.13,95740000.0,38.0,5.33,2023-08-21,260399.0,amarillo,0.0027942824681805867
260399.0,37.99,53588410123873.43,16.97,90390000.0,37.0,5.33,2023-08-22,264362.0,verde,-0.0032955676337748097
264362.0,39.78,53588410123873.43,15.98,87730000.0,37.0,5.33,2023-08-23,261770.0,rojo,0.015218952453734502
261770.0,37.16,53588410123873.43,17.2,116200000.0,41.0,5.33,2023-08-24,260572.0,amarillo,-0.009804737443354195
260572.0,38.04,53588410123873.43,15.68,139140000.0,39.0,5.33,2023-08-25,261189.0,amarillo,-0.0045765366543149
261189.0,38.89,55621444139430.0,15.08,91320000.0,39.0,5.33,2023-08-28,277239.0,verde,0.002367867614325503
277239.0,41.37,55621444139430.0,14.45,93750000.0,39.0,5.33,2023-08-29,272988.0,rojo,0.0614497547752777
272988.0,42.06,55621444139430.0,13.88,92980000.0,49.0,5.33,2023-08-30,259373.0,rojo,-0.015333340547325602
259373.0,42.44,55621444139430.0,13.57,81120000.0,52.0,5.33,2023-08-31,258032.0,rojo,-0.0498739871349656
258032.0,42.29,55621444139430.0,13.09,82530000.0,40.0,5.33,2023-09-01,257902.0,amarillo,-0.005170160348224373
257902.0,42.4,55621444139430.0,14.01,61890000.0,40.0,5.33,2023-09-05,257580.0,amarillo,-0.0005038134804985495
257580.0,41.28,55621444139430.0,14.45,74030000.0,42.0,5.33,2023-09-06,262498.0,verde,-0.001248536265713307
262498.0,40.38,54150142369480.0,14.4,84310000.0,41.0,5.33,2023-09-07,259095.0,rojo,0.019093097290162175
259095.0,40.5,54150142369480.0,13.84,74880000.0,46.0,5.33,2023-09-08,251664.0,rojo,-0.012963908296444115
